label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62
OPEN_PALM,0.0,0.0,0.0,0.11478197777297422,-0.11453441262890558,-0.03299237058218737,0.17749533088892783,-0.30121829064930655,-0.04325499462666681,0.21060663196809135,-0.4455113031601044,-0.05562759009591444,0.23653009601298888,-0.561487387803997,-0.07009426356541226,0.0903453364325352,-0.49590577270656094,-0.026896920115524445,0.14233201211088495,-0.6863851723226655,-0.07298800633372513,0.17636474998807994,-0.809541266608569,-0.11271455757849289,0.2027054522225761,-0.9227461202981415,-0.1406792885899194,0.028898111741847258,-0.5053985858479507,-0.04364406434634737,0.04911903416088756,-0.7204536107450241,-0.08251996836839083,0.06008072427815096,-0.8682640337864614,-0.11823575666243981,0.06385720240123394,-1.0,-0.14468459861646046,-0.03167812464845344,-0.4718395961141961,-0.06752171831556787,-0.035085235767498,-0.6779923941611281,-0.10878617315845898,-0.028204910247254435,-0.8204382852837246,-0.13936408384705423,-0.024467187261434566,-0.9456484495725743,-0.1597954032289518,-0.09442006683733882,-0.4015824505283752,-0.09526348796772763,-0.1326913376206761,-0.5589533172894066,-0.13790922697163754,-0.1525500522359113,-0.6781392054939129,-0.15880486821666828,-0.16904967010166685,-0.7893286011337978,-0.17154823270000003
OPEN_PALM,0.0,0.0,0.0,0.11649740080120959,-0.10532994526298761,-0.038626614175032374,0.18111733982999334,-0.29080182949723,-0.05078859527629067,0.21663948596819976,-0.4377288283655421,-0.06357676463322784,0.24397305707528977,-0.5533781040368725,-0.07781357708963613,0.09607366670201313,-0.4923365429626072,-0.03197519177596605,0.14701291259593027,-0.6860738973874917,-0.07819761382539672,0.18002163127290063,-0.8128833662764221,-0.11738358291752976,0.2054009261404905,-0.9244658847979503,-0.14478201651566408,0.032186272733080855,-0.5030158566362849,-0.04553942375043534,0.055782549222632656,-0.7201115872176702,-0.0853861779867653,0.06918157823612567,-0.8702392759020158,-0.12169551458754167,0.07541938952268326,-1.0,-0.14806139333830481,-0.029896410828243458,-0.47013529655852393,-0.0663820614376264,-0.028129720805067638,-0.6768362255564765,-0.10811923511141985,-0.018924515819185493,-0.8209755375612444,-0.1403840049865165,-0.011882770386401974,-0.9469749966370234,-0.16200490653384644,-0.0935991140158706,-0.3993497897202184,-0.0913793724803504,-0.1281795792467749,-0.5528863547450911,-0.13460654413493392,-0.14638911248081538,-0.6714676143694459,-0.15701767397829658,-0.16021979864290486,-0.7837967279305909,-0.17086858071937244
OPEN_PALM,0.0,0.0,0.0,0.11638882199399816,-0.10021853909609729,-0.0469650971959454,0.1824196912037126,-0.27892730431586893,-0.06416179931335221,0.21690903928754693,-0.43190448214711524,-0.08058035697426165,0.24744853414942733,-0.5563449863048991,-0.09814551674175633,0.09530161071057056,-0.48952918547123486,-0.03717600376260835,0.14559193453630476,-0.6826274797580797,-0.08518936758580409,0.1775593097205025,-0.8070428835320881,-0.1253947005648905,0.20261716492112442,-0.9175079202366635,-0.15355821914615997,0.03116837787349075,-0.499671161292935,-0.04750014088363696,0.0539802696775761,-0.7189883692872652,-0.0893068901873973,0.06813167661328573,-0.8695940818030979,-0.12737262264619537,0.07522665528151146,-1.0,-0.15513525731508224,-0.030769471208320635,-0.4661958687136266,-0.06598174289431977,-0.029252934436140007,-0.6725508596526248,-0.11062321943149925,-0.018498367172676194,-0.8165596703609223,-0.14552188136792754,-0.009523464478102638,-0.9428503095990262,-0.16869568045072164,-0.09314430376389726,-0.39610309438004776,-0.08910551288671625,-0.1285764317341784,-0.5503828400515931,-0.1357166532421424,-0.14743903862688587,-0.6690956260686903,-0.16111738915697918,-0.16248127239054871,-0.7826263668165349,-0.17691431568602473
OPEN_PALM,0.0,0.0,0.0,0.11681688546543172,-0.10507686354451465,-0.04535228481381117,0.18978648598366157,-0.2802820141328378,-0.06188344910827785,0.23044905557549675,-0.42940344418411713,-0.07845353419515465,0.25520287080529847,-0.5570215667569766,-0.0954826001377352,0.0997936767674092,-0.4940934350520752,-0.030247464162878608,0.1516071968274677,-0.6875008935286341,-0.07744941122094245,0.18349757445526071,-0.8123238911841584,-0.11714672483995409,0.2087076331754523,-0.9218486267104409,-0.14449471368450909,0.03548749081428657,-0.5051653963936874,-0.0412225329329065,0.0603023170159744,-0.723574921640826,-0.08197867499494634,0.0745957628645053,-0.8725827928690414,-0.11959824466581845,0.08169904655055871,-1.0,-0.14668868209966446,-0.026673748274563334,-0.47326526466067115,-0.06067483657762832,-0.024679894412767245,-0.677645900256337,-0.10334220351573485,-0.015443234908833304,-0.8174806571072929,-0.13562102403976842,-0.007154110224544762,-0.9384451889334321,-0.15674881042065636,-0.088603518621328,-0.40513035333624586,-0.08510053255335705,-0.12118873280354835,-0.5588634669599528,-0.12931756502845504,-0.13883625205009537,-0.6761058991728662,-0.15224818737718523,-0.15249912368449275,-0.7874771250692888,-0.16593065089695125
OPEN_PALM,0.0,0.0,0.0,0.10279739174309398,-0.1148741279852419,-0.0324074224702762,0.1620208679378559,-0.2987395845449819,-0.04665330277715278,0.19376182572988748,-0.44707101301871244,-0.062328800306662414,0.21522432183140075,-0.5723421301379461,-0.0794583571417722,0.0880078754474435,-0.49084951807644367,-0.03780149572350201,0.1164287201024369,-0.7012687719279372,-0.08544659843175804,0.13883098322740622,-0.8272684870394467,-0.1207377305042757,0.1581606577062865,-0.9328043525889842,-0.14374796305339088,0.028193731089277772,-0.4914710667690831,-0.05495634409626141,0.04184004346902741,-0.7202976133817292,-0.09839668814858023,0.05349833173103568,-0.8733265802786663,-0.13323277064944397,0.05988344545254671,-1.0,-0.15668640053319008,-0.030936431157887294,-0.4515757282305956,-0.07818666645152658,-0.03650875782374777,-0.6709967283928264,-0.12449852752353142,-0.032515228231123905,-0.8116732914926975,-0.1561409125531119,-0.026902848126099367,-0.9317754018286845,-0.17555322726633454,-0.08881384285278075,-0.37735507258557244,-0.10414926729710558,-0.13306837871266325,-0.5335654063536664,-0.15328703297411292,-0.15838056741603737,-0.6494039865754704,-0.17752288155136578,-0.17705786069874904,-0.7579358877950447,-0.19069474797727637
OPEN_PALM,0.0,0.0,0.0,0.09986791658609817,-0.10707046320320056,-0.009965383034808793,0.13144909789669684,-0.2831939985546024,-0.015627142174138582,0.13904231850967685,-0.409735807672539,-0.02681856891990166,0.13776521868867,-0.5131503898103754,-0.04004525623102678,0.048890733631397065,-0.4705040892549592,-0.012356078152100722,0.03677507661564506,-0.6724023895969481,-0.048961881998007155,0.03726948129318674,-0.800337249808067,-0.07934597166962112,0.03691542095628238,-0.9042578317506627,-0.1018868989805384,0.016721953612466697,-0.46623621641280155,-0.04021785402979051,0.02470161431595028,-0.7052510482163399,-0.08139911507252538,0.0371631044206639,-0.8634200342532568,-0.11877962812851835,0.04719053194835232,-1.0,-0.14442672643830964,-0.013693749018804458,-0.4341225252762948,-0.072445481724978,0.015223343560299689,-0.6686837697519504,-0.11773094269118503,0.04689208973204335,-0.8193842429341772,-0.15521618476448423,0.069352717178537,-0.9498880252309968,-0.1798549039349775,-0.04152989668837874,-0.3727204088143559,-0.10490591407503652,-0.005302581580500518,-0.5308798685641811,-0.14693811792911246,0.021717577053349084,-0.6434379542577524,-0.17024764340310178,0.044025543343571845,-0.7456021871585361,-0.18605193411016543
OPEN_PALM,0.0,0.0,0.0,0.06974785198593884,-0.1684569266612788,0.031118450421535205,0.07234378386040707,-0.3547951275824857,0.029964063717431506,0.0664643235382575,-0.4860054888552905,0.015108047772717719,0.062134059326595464,-0.6029948581052609,-0.002583338288034979,0.002946655782203694,-0.47944365884379864,0.009151958066218747,0.04017550203435547,-0.7010464953273227,-0.027228486530432555,0.06551825755762979,-0.8465398394656704,-0.05688130435920799,0.08691691104962206,-0.9636828268326056,-0.0783030084090708,0.0020550016626717594,-0.4643672350066575,-0.03603895465119741,0.038629232978835616,-0.7040200172926226,-0.07152796727088129,0.06197610289601773,-0.8655072601939655,-0.09940607508456044,0.07922387883079626,-1.0,-0.11912361898437404,0.015439692266166725,-0.43016700207580466,-0.0811970098698803,0.04829844545156043,-0.6661805664666757,-0.1085307377284082,0.06911498088685375,-0.8134727949580224,-0.12026642487390134,0.08142648769398142,-0.9360281683044062,-0.13060287520716224,0.04489809614936511,-0.38121023060070797,-0.12513470530960183,0.06105779166874435,-0.5367880108664825,-0.14731435978957969,0.06754921555449554,-0.6453377398055118,-0.15138083623948853,0.07261662719846655,-0.7369461450111119,-0.1542622866454031
OPEN_PALM,0.0,0.0,0.0,-0.042825388152718843,-0.1863485134778366,-0.03293033670353855,-0.05276426426175072,-0.3862105849832471,-0.07638806587519915,-0.07709825922921289,-0.5570929844444069,-0.1159756552483222,-0.10654244498047903,-0.6909279047402377,-0.15971360061271894,0.08556507725253912,-0.45942511649698126,-0.1255794167401359,0.15983591574406084,-0.7138605824911165,-0.19450261003048866,0.20247645962578295,-0.8737310046591232,-0.23377738706039924,0.2366826398829136,-1.0,-0.2567918758164081,0.14896606819711386,-0.39643172256014336,-0.1432861802854328,0.2659654716517847,-0.6376288719083203,-0.20108989446186518,0.33436227997497175,-0.7960668724775952,-0.2301696837361562,0.38532756613447755,-0.920522201535768,-0.24871294455865867,0.20525608977631898,-0.2952971200204166,-0.15951171913240308,0.338271388002273,-0.4946834456808136,-0.2109756879187236,0.41931180366481985,-0.623967406063551,-0.23311622993742281,0.47938872976993396,-0.7270922570554702,-0.2457791965146302,0.25197346774602475,-0.17410699507854155,-0.17551303372455415,0.3724714121837701,-0.2943414162786404,-0.22078795947229188,0.44750058199215037,-0.37716493384837724,-0.2328429595800232,0.5134727605263358,-0.4505487034413705,-0.23634347158731372
OPEN_PALM,0.0,0.0,0.0,-0.05449839060984814,-0.18590412894042568,-0.04362613546936291,-0.074482619231406,-0.3889592825366655,-0.09240016478241025,-0.09815420043304099,-0.5646056725358699,-0.1349015973224085,-0.12787583076569128,-0.7034869582418622,-0.18056386352005493,0.07651370830582928,-0.4477668502181331,-0.13725035818874848,0.14934920218541636,-0.7104399644794585,-0.2064378069882101,0.18974177727416397,-0.8728927954795166,-0.24461705402583564,0.22051907939013035,-1.0,-0.26615369372240594,0.15097278335264888,-0.38244700408314214,-0.15023063536508044,0.26694143840991824,-0.6379903157070889,-0.21090593418271086,0.3329191241133303,-0.8076563753136536,-0.24220845169033853,0.3816354822687563,-0.9420793707789792,-0.26218571918882805,0.21273444739971145,-0.29129166191841027,-0.1622816832425561,0.34365322963858064,-0.5091585802964202,-0.21831525681974553,0.42002540406766103,-0.6499001253539691,-0.24499174520998984,0.47545690769174537,-0.7618809975853772,-0.26007351556065844,0.26065019577150744,-0.18828692942980071,-0.174407690858401,0.38099452140800677,-0.3193536422531032,-0.22124574180844647,0.4540092306104502,-0.4024614961200474,-0.23493324489929263,0.5153454867195748,-0.4757863650144168,-0.2399075451854781
OPEN_PALM,0.0,0.0,0.0,-0.057775603022944634,-0.1898976439595166,-0.035960217555746576,-0.07271744382717181,-0.39787876397065247,-0.07635296247267777,-0.08371337970980305,-0.5711197693980649,-0.11069916396141079,-0.10851982343045083,-0.7022619486883599,-0.1480758145857186,0.08176167892489897,-0.4401191262692231,-0.13194272437155752,0.15979820471154968,-0.7100137631166008,-0.19525547811324712,0.20072160065497666,-0.8735219791473243,-0.2278481639770839,0.22930032310516738,-1.0,-0.24481746779077684,0.15654319177326376,-0.3764987279543748,-0.1441105440744644,0.27312223512376044,-0.6414845995745946,-0.197696751099259,0.3406545356787745,-0.8123791012081844,-0.22362038213935054,0.3901934672879594,-0.9423825094457058,-0.24006211309897793,0.2189102725022706,-0.29273790387813864,-0.1543287483131643,0.34149790843662314,-0.5143437920799786,-0.20420989831572775,0.4150498524469578,-0.6542013899127327,-0.22942647281653253,0.4701091193863366,-0.7598609502846263,-0.2437181185967865,0.267145413795366,-0.20090548078064843,-0.16414829767668987,0.3835045023003611,-0.3336318662504526,-0.20760551765464658,0.4566537270525068,-0.41319984093120593,-0.22174844155053566,0.5199157158534049,-0.4814321716901644,-0.2269723292843074
OPEN_PALM,0.0,0.0,0.0,-0.056858379412900104,-0.19355842997808842,-0.03684376339724683,-0.07050304206697441,-0.4027415031453722,-0.0804206727768174,-0.07617602122650485,-0.579145176461633,-0.11772467150453202,-0.1022698332436209,-0.7118565036075272,-0.15812654241649965,0.0952479597218371,-0.4451512334099967,-0.138106003706945,0.17874690763969314,-0.7120014571473622,-0.20377641382868206,0.22164815328320311,-0.872797070481348,-0.2372384301291589,0.25163004768351627,-1.0,-0.2547788415014329,0.16863887212444473,-0.3802713121394512,-0.1498839137879037,0.29155773402710944,-0.6372567026060102,-0.20520768051383492,0.36270773864865896,-0.8012810391418055,-0.23055316852227334,0.416624800865589,-0.9251225798032852,-0.24691889076171308,0.22838865599904307,-0.2937992942622104,-0.1596937913983995,0.3569425459844172,-0.5059691932949473,-0.21153484000078857,0.43318190962424086,-0.6453339205419718,-0.23825693807550544,0.4897467390890654,-0.7517748381098407,-0.2540414053195939,0.2749626741916366,-0.19778981193012218,-0.1689424361969815,0.396030632717308,-0.32364156349737117,-0.21393994871594343,0.4710168496256545,-0.39750795178364623,-0.22964133681191942,0.5355184562937348,-0.462020976397475,-0.2364622544885306
OPEN_PALM,0.0,0.0,0.0,-0.05410164538025715,-0.19865044285253697,-0.03461788190292586,-0.06426952677831606,-0.4106108836789032,-0.07488752896641307,-0.07121916725960703,-0.5877483046134563,-0.10902297943492355,-0.08858341259322032,-0.7232079211134018,-0.14588832200997695,0.10162310925895786,-0.44490996336393573,-0.13038179919399273,0.1844620745320463,-0.714623023060938,-0.19219076183866776,0.23052143921180052,-0.8753699150179004,-0.22208240281427688,0.26339092773191775,-1.0,-0.23716860818522487,0.17373790825013063,-0.38016158289839996,-0.14230530501284913,0.2975767465948651,-0.6375105902952574,-0.19478824632669972,0.3694971508096706,-0.8000647546969345,-0.21762606592301093,0.4227638243409595,-0.9224826053430466,-0.23170603329082562,0.2318823115510084,-0.2924910634216497,-0.15245318879700864,0.36097100680866345,-0.505169512517254,-0.20220206559542578,0.43909440131609073,-0.6443334113272039,-0.22764540139671968,0.49756693428710563,-0.7510567969806843,-0.24230985994927579,0.27614050244569865,-0.1932661976180269,-0.16184697603797013,0.3967271216270396,-0.31705679120873853,-0.20554305565074443,0.47310847756708785,-0.3921709327970724,-0.22078231287538275,0.5388126051236037,-0.457484746135941,-0.22702107834113439
